bullish_engulfing,bearish_engulfing,hammer,shooting_star,doji,morning_star,evening_star,three_white_soldiers,three_black_crows,harami,piercing_line,dark_cloud_cover,abandoned_baby,moving_averages,bollinger_bands,keltner_channels,donchian_channels,parabolic_sar,rsi,stochastic,macd,williams_r,cci,obv,ad_line,mfi,cmf,vpt,awesome_oscillator,momentum,roc,rvi,atr,bbw,kcw,elder_ray,supertrend,demark,volume_delta,volume_ratio,volume_price_conf,volume_weighted,head_and_shoulders,double_patterns,volume_profile,fibonacci_tools,gann_tools
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,223.9954674904531,48.73949579831932,,,-41.581632653061384,33.607691275602235,-596959604.0,537545577.3925794,64.5331720080737,-0.12972625127465282,-1392311.55708854,-1.0553529411764657,-0.8400000000000034,-0.3667481662591702,-0.04842488935173172,4.904999999999997,5.182666724995316,8.128059383082238,,,,-157752730.5611454,1.551025242077037,40762293.420714065,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,224.54113944102593,48.99970140340402,,,-35.88435374149662,-3.0593004203602057,-530178284.0,579879015.3116548,62.13046504871378,-0.08747475858002213,-1196240.1968781934,-1.1070882352941283,-0.6699999999999875,-0.29188812407423,0.03714784343056551,4.924285714285712,4.940003928568449,8.198212692515844,,,,-146142850.56889912,1.649862264758833,42758574.806428425,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,233.09,43.29815303430079,,,-79.74276527331187,-152.8584088401779,-590073214.0,592970170.2246141,60.33703065463345,-0.09493899700258963,-3336933.723334262,-2.1419117647058954,-5.0800000000000125,-2.2500775125127395,0.09137551917908512,5.284285714285714,5.4930731735196465,9.011391792631256,,,,-160006509.42517108,1.5227184450884492,16341104.815714065,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,232.779,43.50477200424178,,,-87.68154922001081,-207.17664866593174,-635592554.0,634316904.0579469,60.041133016699995,-0.03572098272851764,-4141344.553004842,-4.346676470588221,-4.900000000000006,-2.2102936532996553,0.21619454836985433,5.409285714285714,6.351498405921721,9.090614667581342,,,,-85678243.18816829,1.497958838016766,15173705.541428372,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,232.04784,34.15961305925029,,,-87.48043818466351,-173.5107066012747,-694949988.0,661297555.8761287,54.87418986908749,-0.036807723890673126,-4270031.2727797385,-6.545735294117634,-10.480000000000018,-4.620811287477962,0.13138881455712975,5.194285714285714,7.2732557229250245,8.947466752721784,,,,-72882940.19169223,1.2037959702233594,-449970.5442859448,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,230.9601696,45.84316810910046,,,-55.242566510172125,-45.42677011204585,-658183367.0,644899297.6836406,58.55534773738263,-0.028915173776750534,-3219653.5093736723,-7.885705882352937,-3.1699999999999875,-1.404705986617622,0.12070815450643622,5.496428571428571,7.369255233246793,9.291534882070358,,,,-101084474.48733196,1.4005417332818084,18527716.497142702,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,229.937759424,44.62322338428535,,,-53.83411580594671,-52.009416059738996,-620685137.0,666714621.8391366,54.86811084021864,-0.024588715466106435,-3174150.039261311,-8.704735294117654,-4.009999999999991,-1.768233530293673,0.119989451476792,5.452142857142858,7.3240357601148665,9.429384383128157,,,,-103230421.71804276,1.4122267606711238,16643934.076428412,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,228.97669385856,45.18055932663589,,,-54.40792905581637,-59.32294255831354,-665272207.0,703927676.4160596,49.24156184823303,-0.018828119131677465,-3196166.3686593473,-8.25423529411762,-3.5500000000000114,-1.5693382255426422,0.10815558343789058,5.401428571428574,7.190915479442986,9.468619237554133,,,,-55630481.25448696,1.4823660788558812,18870212.58285691,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,228.0732922270464,30.2239950905186,,,-67.70996348461127,-84.5850796311826,-716863238.0,725758828.4813232,43.51022315656962,-0.022810745898659363,-3787009.4884383786,-7.145735294117657,-12.889999999999986,-5.532188841201711,0.16544655929721733,5.340000000000003,7.448722334860472,9.448271714654192,,,,-88592720.18922329,1.1757082037189561,-17101519.841428712,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,227.22409469342364,37.79276082327893,,,-63.536776212832535,-81.50496540143041,-649683269.0,782331433.9550071,48.91353499079537,0.05105858622274759,-3542840.776430751,-6.096882352941208,-6.8799999999999955,-3.0203257386189017,0.18472553699283933,5.258571428571433,7.509321666430043,9.465864149053695,,,,-13014618.51734069,1.447721802632062,-600143.1492859168,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,226.42584901181823,38.03571428571426,,,-64.00625978090767,-38.570100063237575,-698106277.0,752498611.8416612,53.27507502457698,0.014869136877133822,-3562568.5873944927,-5.981764705882341,-6.700000000000017,-2.9447960618846767,0.15226730310262496,5.428571428571432,7.6158703619027115,9.400120926268457,,,,-56245331.70835668,1.4056761626672405,-204868.77428597616,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,225.67549807110913,42.97782470960928,,,-55.86854460093897,-16.48547334140445,-661490879.0,731786871.5588328,57.36514745854574,-0.011499872414789896,-3303896.2711187927,-5.384941176470534,-3.990000000000009,-1.7626010513760697,0.07991148266535521,5.511428571428575,7.641945773799858,9.509077150759056,,,,-95459050.0248245,1.6700029238925291,7350491.777856903,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,224.97016818684259,38.735314443676565,,,-63.84976525821596,-70.45624998502362,-705331078.0,756663635.6425536,52.87987620856033,-0.010663631570691957,-3605521.8870464843,-5.1222352941176155,-6.52000000000001,-2.8675726788934384,-0.01758793969849216,5.602857142857147,7.686247841566048,9.570333307754844,,,,-66491384.33889401,1.3833532577718812,-551763.541428814,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,213.92,43.82510013351137,,,-53.83411580594671,14.18245514462495,-655243878.0,727046300.2657977,58.3307535581242,-0.026383315639924708,-3170079.623066404,-3.6154999999999973,-3.6999999999999886,-1.63377047732591,-0.166261330975016,5.925000000000005,7.643411134231328,9.775440945075573,,,,-61598069.605759665,1.7372198168056165,9798153.74428555,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,214.2216,51.160766105629726,,,-8.495145631067986,104.351040311632,-602253108.0,729224003.1425102,41.96563739447176,-0.06918205604006147,-1688136.376219883,-1.4444705882353333,0.8000000000000114,0.350569675723055,-0.18929765886287564,5.997142857142862,6.973493623618654,9.857018191582204,,,,191678425.74993083,0.9850132814472871,-6000684.847142829,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,214.86873599999998,51.33024869866972,,,-16.47368421052629,122.2486227558936,-550346807.0,700701233.781124,50.72258923939464,-0.07581494526840064,-1509070.9710233784,0.27232352941172167,0.9199999999999875,0.4019749202604043,-0.1650983746792122,5.9150000000000045,7.216340533842539,9.703390714969428,,,,120822218.46946917,0.9428998300889323,-6267649.605000077,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,215.95181183999998,59.76430976430978,,,-33.842105263157784,64.85983241957135,-588398975.0,677396556.7284924,52.28384010503672,-0.10509626313230575,-2055535.8058725859,1.2207352941176453,5.800000000000011,2.6281208935611087,-0.19953399703452557,5.404285714285718,7.136483112275753,9.800460384289698,,,,84426386.50387834,1.0050524722723297,19758662.752142854,,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,216.96990312959997,70.55596196049747,,,-25.736842105263086,61.94913804885848,-552464416.0,698449126.6476845,52.88148281954886,-0.1035837329099981,-1811201.7475918683,2.9057941176470763,11.240000000000009,5.184740993588269,-0.18686099630193476,5.2450000000000045,7.271606700862145,9.83860907357272,,,,64132222.58973759,1.2908094222963993,36391851.81357143,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,217.92690894182397,69.58874458874463,,,-35.41024059222695,42.88707573319668,-583066627.0,727245897.4706935,55.105141364779136,-0.07794614594595986,-1925273.9282259946,3.1404999999999745,10.860000000000014,5.020340236686397,-0.20981842636180115,5.305000000000005,7.256109834746486,9.888131603213452,,,,65948341.59456482,1.4351817889500418,36526574.28714286,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,218.82649440531452,59.917733089579556,,,-37.507711289327524,48.32548220019219,-621743873.0,738481190.0105392,55.28603795104135,-0.04128708052821095,-1983158.7052310132,2.6692647058823695,4.340000000000003,1.9505617977528107,-0.18821119708693554,5.031428571428576,7.280916484529741,9.9122238682784,,,,93581892.32689866,1.1232009083129997,19357432.75714283,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,219.67210474099565,53.67892976588628,,,-51.75817396668721,36.88775137311371,-665439193.0,707185893.2537824,54.690806781406145,0.1804683587329643,-2428125.1538291443,1.7784117647058792,1.759999999999991,0.7900525205368724,-0.19575856443719283,5.08214285714286,7.048847001903908,9.725985586986665,,,,40471271.4146458,0.8681642374375432,11424524.807142798,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,220.4669784565359,57.281931464174484,,,-40.22208513263411,50.57595641147645,-630673713.0,704456862.4005401,61.08291975144036,0.13720261650603574,-2138580.560233633,1.550205882352941,3.740000000000009,1.67969100871284,-0.22134670487105895,4.957142857142857,6.801122766530655,9.572948158101006,,,,529185.9844805952,1.1173302875687392,16418526.614285711,,,,,,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,,,221.21415974914376,63.76936316695351,,,-39.54349167180756,46.54818240034583,-600374684.0,711503148.2144938,63.090912525845404,0.13494366860974558,-2123859.30056049,1.3883529411764925,6.399999999999977,2.907637090545626,-0.19643765903307808,4.656428571428571,6.801354307796542,8.700312865970066,,,,-14255680.266829483,1.4788050524955074,26053528.202857044,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,221.91651016419513,60.79791847354726,,,-45.53108808290157,17.899073476356424,-641062493.0,749432461.6890694,54.46846931531363,0.13177794997566403,-2235229.401571484,1.1447941176470522,4.97999999999999,2.254311710651392,-0.05142359093550206,4.578571428571428,6.183068497106528,8.440179683396554,,,,-32898972.26593764,1.0303572008533437,20412784.147142828,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,222.5767195543434,61.305663640294036,,,-44.494818652849595,21.59042133827517,-596722255.0,772020884.8211448,54.20525156549519,0.12896702237205077,-2203822.796232597,0.9620588235294179,5.230000000000018,2.3684448872384833,0.044694348327567454,4.415,5.261708329736169,8.41127531366714,,,,19522272.979483657,1.430404967965161,21230820.49000006,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,232.92,55.10917030567687,,,-53.10880829015537,-6.816750849995521,-643136263.0,795855105.1454693,47.07616619531211,0.17387471251746345,-2476906.762788671,0.5787647058823495,2.3400000000000034,1.0522529004406886,0.05958471260908955,4.317142857142859,5.183288675151496,8.014029077831545,,,,64068233.58663665,1.0650944555560498,12741488.238571445,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,232.71679999999998,51.78498153467379,,,-84.72012102874424,-68.70644761776764,-685096829.0,804801652.2505745,47.20271276791457,0.1582388092267666,-3037078.0782034094,-0.33858823529408255,0.8700000000000045,0.39393253339370826,0.14082767140210092,4.325714285714288,5.2670773668726785,8.129929237195688,,,,48138016.60802097,1.0722421276972038,8541045.843571445,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,232.196128,46.72489082969432,,,-83.75269590222847,-84.80566683567592,-729252157.0,829945658.4727974,39.087599871191195,0.14447994132486197,-3126695.1519901655,-1.3269117647058692,-1.5,-0.6733402163666562,0.15303514376996954,3.9492857142857156,5.385548974688727,7.924161075320074,,,,102899358.2069997,0.7717517386007435,252665.7292857109,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,231.40496032,21.901028907398327,,,-88.85681293302537,-148.9101018727728,-767280247.0,829459365.7618002,30.650917816899863,0.12077091465126416,-3769462.1633337745,-2.3139117647058924,-11.469999999999999,-5.008733624454148,0.1832181018227543,3.8092857142857173,5.828980919325804,7.9043340910424265,,,,100235362.61929002,0.5444671429961778,-33487159.534999993,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,230.1405634944,17.599234815877608,,,-76.13191727221908,-185.46108399691818,-809481895.0,862185383.8574344,21.64583400175586,0.09578528676620444,-4019727.073553053,-4.074117647058813,-13.549999999999983,-5.896688280604023,0.26847892486255487,3.9178571428571467,6.565599209339055,8.00170679290194,,,,161484150.07631046,0.3593288182292202,-40304738.371428505,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,228.32350714496,17.916260954235653,,,-77.62237762237764,-204.48936800166376,-856643047.0,893713975.2317362,21.410453105763835,0.16964544234642448,-4658749.34214351,-6.128000000000014,-13.180000000000007,-5.819241467614467,0.3638253638253648,4.148571428571431,7.804583783565497,8.192725127098708,,,,216317418.50324386,0.3514147659967128,-41205454.15428572,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,225.9842862875648,9.51534015117835,,,-84.37357630979497,-198.8512005605505,-920159469.0,890297229.772426,20.55623490913935,0.1844611358750962,-5697951.971087303,-7.938000000000017,-18.210000000000008,-7.985791343244314,0.40247433535140875,4.383571428571431,9.639608751908032,8.449157183943049,,,,191848103.12474155,0.22931207894029718,-60991992.2714286,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,223.24108620730573,8.83202641353698,,,-77.41107444077743,-215.84132236525187,-989819953.0,916849432.1939504,19.440267112167902,0.18097308357492806,-6557834.983002279,-10.274647058823547,-19.950000000000017,-8.781582885817421,0.3646824518698829,4.725000000000002,11.599592127939703,8.837226385154672,,,,189603534.72325704,0.21195977109128739,-72021190.42928576,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,219.6937124141368,16.120323949093816,,,-58.96722325293751,-176.30655822030394,-870271351.0,978604824.3128077,27.81744003221921,0.2635231521453885,-5380982.461263137,-12.162705882352952,-17.569999999999993,-7.745547522482804,0.4434214931369272,5.69714285714286,12.807850790500396,9.717681484023617,,,,240123634.30226856,0.47950270681758705,-53661946.73499987,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,196.0,43.174510377082754,,,-25.390869293308253,-0.002031074423204206,-764702749.0,930570441.4002604,39.590557638189686,0.19991201695920763,-38738.01542761177,-10.450823529411792,-4.6699999999999875,-2.0799002360486294,0.388983708301009,6.5464285714285735,12.491213205822813,10.522180947433572,,,,223384548.14647812,0.7711690353914936,33402887.863571584,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,196.592,38.12056737588655,,,-28.264356753288347,-7.437089138841018,-827203749.0,890522883.7595099,33.66931229850687,0.18650742020856184,-465152.55195085384,-8.413382352941142,-8.039999999999992,-3.551236749116604,0.27322562031159886,6.8328571428571445,12.053583472904275,10.857578176013936,,,,186066021.35896978,0.6039988328757848,22062677.320714433,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,197.17216000000002,44.08544726301739,,,-15.407071034706448,25.132076839315285,-777167487.0,885974132.6686014,39.15552142513951,0.20255086612653173,387269.57041587966,-6.033147058823488,-4.429999999999978,-1.9557635424484476,0.2664064758600759,7.1000000000000005,11.840169958314155,10.986533173730983,,,,174470984.45410767,0.6437686688910927,35119963.138571605,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,197.74071680000003,41.16180503615063,,,-26.046059033409012,-19.00797499730575,-818811327.0,897349528.393067,39.16838430945864,0.1920883092989535,-227787.14428152685,-3.5684117647058713,-7.089999999999975,-3.1386958254017334,0.22379804283080468,7.277857142857144,11.451907735252705,11.190584139394051,,,,147917066.7039976,0.6425309171758753,27165295.022857327,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,198.29790246400003,40.36040483831154,,,-24.86486486486482,-22.38371878980667,-855123108.0,911976527.5001093,33.90327866588997,0.17742550616466998,-320724.0609177247,-1.070911764705869,-7.810000000000002,-3.454987834549879,0.22238061297220282,7.304285714285716,11.094826125029341,11.158105829269417,,,,139955642.67896438,0.515699069807361,25206078.205714382,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,198.84394441472003,41.43436391282312,,,-25.81081081081077,-16.026955368723712,-896724460.0,916997380.3276957,39.40522188664836,0.17097663157202855,-374098.22953942575,-1.6982352941176089,-6.759999999999991,-3.0081879672481273,0.15576867189770455,7.317857142857144,10.705635355395996,11.142680347401972,,,,121142275.18222624,0.5203930109059706,28783381.92571443,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,199.37906552642562,44.27294882209588,,,-27.398648648648603,-13.019700308299575,-948115659.0,912955375.9119655,38.97896555377193,0.19563688272023724,-484916.1022224866,-2.1850588235294026,-4.22999999999999,-1.907811654338801,0.13030998851894432,7.404285714285714,10.50182289558911,11.32669353694968,,,,108153723.66139089,0.5112739322426958,36049655.81642871,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,199.9034842158971,46.36290967226217,,,-23.851351351351365,26.92054998565007,-886338081.0,873891327.241822,45.74717482772501,0.15705754646285222,-186665.8061169234,-2.451029411764722,-2.730000000000018,-1.2337867763366106,0.009985734664765267,7.746428571428573,10.017474417465202,11.729778022129077,,,,43945668.76902444,0.6820232215181726,42102252.5664286,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,200.41741453157914,59.28961748633878,,,-6.237879767291554,91.36709611706924,-846377819.0,877643464.5188171,50.57255676227138,0.1526370895060134,996380.2959238926,-1.301823529411763,7.47999999999999,3.4386061692640046,-0.00901589242053708,7.941428571428572,9.827494894929746,12.34612035382006,,,,48184098.757016815,0.8265361814373026,70728534.83357148,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,201.47831795031598,59.64517741129435,,,-12.020138451856491,87.1158628724231,-894579659.0,847324609.9345955,56.06149738366444,0.08931926272234285,771448.3728982529,0.09061764705879227,7.719999999999999,3.5701072881982974,-0.2625878776363279,7.8792857142857144,9.603739326369588,12.458035139340533,,,,-14860773.922839068,0.8158013478543984,71001977.25642866,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,203.05641887329702,64.69017094017094,,,-10.918816865953426,81.25025477966715,-845428210.0,826937929.3834591,55.73992305784758,0.04988869037271665,848261.2285421166,1.4740588235293615,11.0,5.1568140265341516,-0.3116452548694556,7.601428571428572,9.385739401812938,12.491242760236135,,,,-66776045.84827734,1.0270349137880348,82100918.8642858,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,204.5398337408992,71.06807511737092,,,-18.1765389082462,85.07010720590168,-911462804.0,791778751.4275228,63.37008113991776,-0.0036382630071753325,809990.5441321495,3.1140882352941333,14.360000000000014,6.843961490801647,-0.30896467224831387,7.667142857142857,9.323867625036126,12.934623465714726,,,,-98518478.34490347,1.0208380171957523,97321477.1185716,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,206.61184704162727,79.91157778391823,,,-7.275803722504263,112.28888684893077,-854116925.0,787733606.4358215,70.98600465834282,-0.015027368750569823,2012263.8570949442,4.454029411764708,21.650000000000006,10.447329054673554,-0.3229249011857694,7.549999999999999,10.196264644977914,13.119178758989184,,,,-129115825.75812916,1.3903038424892402,129460497.46571441,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,209.09666233746455,81.86580194562237,,,-6.697459584295689,150.19660578973557,-810882644.0,799145700.9129785,68.47975953659872,-0.027139483923003683,3134299.9858086803,6.080999999999989,25.549999999999983,12.20910785110144,-0.32048480031790094,6.827857142857143,12.101870975636091,13.489387026383644,,,,-179459123.39982948,1.1708115204516116,130384246.11285707,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,212.3574628569688,74.29812834224603,,,-12.516585581601,137.85494951759858,-873513890.0,776150654.072399,66.77518582746444,-0.04597641694464165,3022277.486362299,7.843058823529475,14.539999999999992,6.613299372327841,-0.3827572663000775,5.957142857142857,13.489686437613438,13.297206696297778,,,,-154419787.3278617,0.73481191311148,48650201.934285685,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,215.83961805699317,68.86617100371747,,,-29.588677576293684,90.2025188080338,-926560417.0,772935713.0420959,67.4150839681092,-0.07626062865633576,2148729.7294510333,8.974117647058847,12.179999999999978,5.577944678512538,-0.33326848249027186,5.8328571428571445,13.967373028297594,13.264674908493983,,,,-117587170.71741432,0.7521426973320438,40721052.34714277,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,218.83427152901413,58.70599429115127,,,-42.724458204334375,65.70307508051346,-991271038.0,743415157.8426999,59.00474832221413,-0.12652759470909883,1315075.9410845896,9.480588235294135,5.489999999999981,2.472082132564833,-0.37671365128403117,5.915714285714287,13.786564111090108,13.144186361125424,,,,-142558974.82590178,0.5401289357415486,13697806.703571351,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,221.40967351495215,71.0635769459299,,,-18.79699248120302,88.62986985038224,-928643350.0,802772470.4902188,65.7794650598461,-0.07373703363318457,2803918.020796326,9.777264705882374,14.179999999999978,6.480804387568545,-0.21626694473409772,5.883571428571431,13.499627505718928,12.923674781109002,,,,-94577057.90284851,0.7409189238126483,47655491.50928563,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,223.62451922285885,63.95721925133693,,,-37.81512605042012,45.83909664077612,-976813170.0,828049702.7674465,64.58766054488898,-0.07619060861564002,1914870.7806898826,8.426617647058862,10.439999999999998,4.783724340175952,-0.21960616438356098,6.102142857142858,11.926045470356847,12.653745598896165,,,,-83926824.73266304,0.7207580620099857,34312946.606428556,,,,,,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,237.23,62.980516061084785,,,-41.61875276426361,16.671743261717857,-1035899029.0,886364876.6500552,57.797460295026475,-0.08347267262306254,1692665.7835760082,6.525941176470582,9.859999999999985,4.523765828592395,-0.13896633068839792,6.241428571428571,10.281139693527077,11.524236281517826,,,,-30632503.67764075,0.6929555338272095,31515413.7364285,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,236.9504,61.34906386252887,,,-54.17910447761189,-4.006134969324922,-1096311435.0,944008380.7083888,57.01436054370319,0.012678790585298756,1300205.2406912772,5.264823529411757,8.849999999999994,4.0691526047174555,-0.026716760592778183,6.237142857142857,10.077157256902893,10.612071460773635,,,,31053004.796423137,0.6794331649207004,26854235.35428568,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,236.338384,53.52211560964197,,,-86.15384615384609,-52.92205516678991,-1133681236.0,981378181.7083888,50.863066419235146,0.08780459024122922,509353.6599278253,3.689911764705897,3.0100000000000193,1.3773222293401755,0.15073355418835802,6.21142857142857,9.79417090409431,10.596965655267777,,,,107486854.46656665,0.5049797632088273,9435106.51928578,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,235.29988096,43.686734150239765,,,-76.63804789877986,-73.0595687572018,-1191727416.0,1037005770.8750558,44.659018068470544,0.14483915554781437,173993.19772967562,1.2569705882353048,-4.739999999999981,-2.1065730411981605,0.25889513108614276,6.072142857142857,9.919747098145988,10.693428386030098,,,,159362306.35623854,0.3807708632310246,-14339322.447857082,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,233.6838904832,40.98975256185951,,,-80.91663374160406,-100.74880871341058,-1252130346.0,1080984290.5709414,37.999794984238186,0.17299337030334705,-791269.0422485357,-1.088794117647069,-7.210000000000008,-3.2193248794427607,0.3583502366463832,6.33357142857143,10.171662198858797,10.913206842287458,,,,233659680.63634592,0.37261901521626967,-25911206.847857185,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,231.50750143488,35.05132124918104,,,-98.81173412551061,-120.30866850885269,-1334673065.0,1007597089.7962446,36.66092797208401,0.08632007246818622,-3125695.1897456506,-3.2072352941176234,-13.689999999999998,-6.103160804244125,0.27891304347826085,6.542857142857143,11.412682497989328,11.184673876823718,,,,180659160.41278544,0.25014510208872565,-63281912.17785714,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,228.9626012626944,39.74358974358972,,,-85.88934274043822,-95.01557094818823,-1284900354.0,1009212133.5160084,35.163830704855926,0.08263595742784866,-2303318.234660666,-4.913823529411729,-10.080000000000013,-4.496386832009997,0.23376623376623337,6.325000000000001,11.89337191566299,11.340212311449559,,,,217433382.08848557,0.3631889188469792,-50296659.9278572,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,226.72308911117108,32.74453521748728,,,-89.04567396955072,-96.52261951302653,-1351113549.0,1024902464.0847286,27.702768713180674,0.09900359690772946,-2566191.7318582353,-6.168441176470594,-15.629999999999995,-6.82890597693114,0.3762491285149886,6.106428571428574,12.427879658515597,11.17285038400538,,,,237168857.64890712,0.23847259401458315,-73568577.5742857,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,224.75231841783054,20.4226969905812,,,-98.39273235499657,-111.14743293308469,-1407827420.0,987024969.0125257,21.875730176175352,0.10050303545393337,-3677863.388505365,-7.409941176470596,-25.75,-10.965846180052807,0.2961639266142478,5.910000000000001,13.69518904550786,10.92801853085718,,,,187879268.09954727,0.15845656383015505,-108845406.85428572,,,,,,
